url,organizer,description,summary
https://program.arendalsuka.no/event/user-view/22253,"ArrangørParat, Kantar",Seksuell trakassering på jobb – hva kan arbeidsgiver og tillitsvalgt gjøre?,"Om arrangementet1 av 5 har opplevd uønsket seksuell oppmerksomhet eller seksuell trakassering i en arbeidssituasjon de siste 12 månedene. Det viser en stor undersøkelse om seksuell trakassering i norsk arbeidsliv, som ble gjennomført våren 2023.Seksuell trakassering leder til lavere trivsel på jobb – hvem er ansvarlig for å forhindre at ansatte blir utsatt for noe som potensielt kan skyve dem ut av arbeidslivet? Hvilke tiltak bør arbeidsgivere benytte? Hvilket ansvar har arbeidstakere for hverandre, og hvor mye skal en arbeidstaker egentlig finne seg i?Blant de som har blitt utsatt for seksuell trakassering er det bare åtte prosent som informerer sin tillitsvalgt – hvorfor er det slik at flesteparten lar være å melde ifra fordi de ikke finner hendelsen alvorlig nok? Hvordan kan de tillitsvalgte bli mer tilgjengelige for arbeidstakerne?For første gang møtes arbeidsgiver- og arbeidstakerorganisasjonene for å diskutere funnene fra Trakasseringsbarometeret 2023. Få innblikk i hvordan situasjonen i norsk arbeidsliv er, og delta i årets viktigste tema!"
https://program.arendalsuka.no/event/user-view/22257,ArrangørParat,"Arbeidsglede, hva er det?","Om arrangementetArbeidsglede har vært et sentralt begrept for Parat i flere år. Nå runder vi av dagen med rykende fersk forskning på feltet - og en samtale mellom våre folkevalgte om Arbeidsglede og tillitsvalgtrollen.Begrepet arbeidsglede har blitt definert som et paraplybegrep som omfatter engasjement, følelsesmessig tilknytning til arbeidsplassen og jobbtilfredshet. Gjennom et samarbeid mellom Parat og Høgskolen Kristiania har vi gjennom et eget forskningsprosjekt tatt mål av oss å tette noen hull i eksisterende forskning.Det var viktig å forstå påvirkningsrollen til tillitsvalgte i arbeidet med å utvikle arbeidsglede. Vi har gjort interessante funn om blant annet hva som er kildene til arbeidsglede og hvilke følelser som utløses ved opplevd arbeidsglede. Dessuten kommer det frem hvilke egenskaper og ferdigheter tillitsvalgte bør inneha. Vi reflekterer over rollen til arbeidsglede, tillitsvalgte og samarbeid i arbeidslivet.Innledning ved Rune Bjerke, Professor ved Høgskolen Kristiania - og deretter en panelsamtale mellom våre folkevalgte.Sentrale spørsmål som vil bli belyst denne dagen er;Hva skaper arbeidsglede, og hvorfor er arbeidsglede så viktig?Hvordan kan, eller bør, våre folkevalgte og ledere bry seg om arbeidsglede?Kan arbeidsglede være et konkurransefortrinn, og er det noe i den norske modellen og trepartssamarbeidet som gjør at arbeidstakere i Norge opplever en annen glede og mestring på jobben - enn andre steder i Europa?"
https://program.arendalsuka.no/event/user-view/22258,"ArrangørHåpets Katedral, Fredrikstad kommune",Hvor viktig er frivillighet for vår folkehelse?,Om arrangementetForskning viser at frivillighet har en positiv effekt på samfunnet – mennesker som arbeider frivillig er lykkeligere enn andre.
https://program.arendalsuka.no/event/user-view/22260,"ArrangørUniversitetet i Agder, CreateMe (senter for fremragende utdanning)","Hva slags forskning er kunstnerisk utviklingsarbeid, og hvilken rolle spiller den i samfunnet?","Om arrangementetArrangør av denne paneldebatten er CreaTeME, en nyetablert senter for fremragende utdanning ved UIA. I denne debatten diskuteres hva som kjennetegner kunstnerisk utvilklingsarbeid som forskningsdisiplin, og hvilken funksjon den kan ha i samfunnet. Panelet består av Torun Eriksen (Førsteamanuensis ved UiA), Ivar Grydeland (Førsteamanuensis ved Norges Musikkhøyskole), Jonas Sjøvaag (stipendiat ved UiA), og Kristine Hoff (artist og alumn ved UiA), og introduseres av Daniel Nordgård (Professor ved UiA)."
https://program.arendalsuka.no/event/user-view/22261,ArrangørFjellinjen,Bompenger: Hvordan påvirker prisen trafikken?,"Om arrangementetDet er et mål om å redusere trafikken i storbyene, og bompenger er et viktig virkemiddel.I Oslo økte med takstene med 32 prosent i september 2022. Fjellinjen og Ferde deler erfaringer fra bompengesektoren i Oslo og på sør-vestlandet.Transportøkonomisk institutt (TØI) presenterer forskning på feltet.Innledere:Janne Oddaker, administrerende direktør i FjellinjenMarit Husa, kommunikasjonssjef i FerdeAskill Harkjerr Halse, forskningsleder i TØI"
https://program.arendalsuka.no/event/user-view/22262,ArrangørParat,"Arbeidsglede, et konkurransefortrinn?","Om arrangementetParat og Høgskolen Kristiania har gjennom flere år jobbet med Arbeidsglede, og har gleden av å presentere nye funn fra et felles forskningsprosjekt knyttet nettopp til arbeidsglede - og de tillitsvalgtes rolle.(Programmet vil bli oppdatert)"
https://program.arendalsuka.no/event/user-view/22263,"ArrangørNorad, PRIO",Stefan Löfven: Et gjennombrudd for både planeten og menneskeheten?,"Om arrangementetPå oppdrag fra FNs generalsekretær har Sveriges mangeårige statsministerStefan Löfvenarbeidet for et mer effektivt internasjonalt samarbeid. Sammen med tidligere president i Liberia, Ellen Johnson Sirleaf, har han ledetThe High-Level Advisory Board on Effective Multilateralism (HLAB)med mål om å komme fram til konkrete og gjennomførbare tiltak og endringer i det multilaterale samarbeidet for å nå bærekraftsmålene.Resultatet er rapportenA Breakthrough for People and Planet (highleveladvisoryboard.org).Radikale endringer må til for å sikre en bedre internasjonal styring og verdensorden. Hvis ikke står vi foran en kollektiv kollaps i det multilaterale systemet, er det klare budskapet.Vi er inne i en brytningstid. Stadig flere land går i en nasjonalistisk retning, autoritære ledere strammer grepet og demokratiutviklingen er reversert. FN og multilateralismen er i krise. Samtidig er vi midtveis i arbeidet for å nå bærekraftsmålene. Det ser ikke lyst utI denne paneldebatten skal vi likevel drøfte mulighetene og høre om de nye og spennende ideene som for tiden lanseres. Vi skal også se på Skandinavias mulige rolle i gjenreisningen av en mer effektiv og legitim multilateralisme, som svarer på utfordringene i vår tid.Norad-direktør Bård Vegar Solhjell, tok i 2020 initiativ til prosjektet «Bistand mot 2030», som har lansert en rekke rapporter om veivalg og muligheter.Simon Reid-Henry (PRIO)leder et internasjonalt nettverk av organisasjoner med radikalt nye forslag til finansiering av globale fellesbehov (GPIN).MensAnne Marie Helland,direktør for Internasjonal utvikling i PricewaterhouseCoopers (PWC), er medlem av regjeringens ekspertgruppe om hvordan vi kan nå bærekraftsmåleneNorad og PRIO har invitert Stefan Løfven til Arendalsuka for å presentere konklusjonene fra arbeidet med HLAB. Deretter vil Solhjell, Reid-Henry og Helland stå for en oppløftende samtale med Löfven der vi blant annet spør:Hva må til for å gjenreise tilliten til FN og andre multilaterale organisasjoner?Trengs det en reform, eller noe helt nytt?Hvilken rolle kan Skandinavia spille?Hvem skal betale for fellesgodene som vi alle vil ha?"
https://program.arendalsuka.no/event/user-view/22266,ArrangørParat,Den framtidige arbeidsdag,"Om arrangementetHvordan vil den fremtidige arbeidsdagen se ut?- Vil det organisere arbeidslivet kunne gi oss et komparativt fortrinn i møte med de utfordringene og mulighetene som ligger foran oss?- Vil den norske ledelsesmodellen kunne gi oss  et komparativt fortrinn i møte med de utfordringene og mulighetene som ligger foran oss?- Hvordan vil arbeidsglede, globale trender, bærekraft, proteksjonisme vs globalisme, kunstig intelligens og økt automatisering, påvirke den fremtidige arbeids - og de unges forventninger til arbeidslivet, arbeidshverdagen - og arbeidsdagen.- Tillitvalgte, hvordan kan de / den tillitsvalgte være med å forme fremtidens arbeidsdag, og hvordan vil fremtidens arbeidsliv og arbeidsdag prege tillitsvalgtrollen?- Har unge arbeidstakere, eller unge på vei inn i arbeidslivet andre forventninger til arbeidsdagen, sine kollegaer og sin arbeidsgiver - enn de som allerede er godt inne i arbeidslivet i dag?"
https://program.arendalsuka.no/event/user-view/22267,"ArrangørHåpets katedral, Shareitfair",Filantropi for alle!,"Om arrangementetVi er blant verdens rikeste men hvor gode er vi til å dele? Er det bare de aller rikeste som skal gi, eller kan vanlige folk også bli filantroper?Kom og hør inspirerende historier og ta del i samtalen! Det er faktisk bevist at det er helsefremmede å gi - så man kan trykt si at det lønner seg:-)Paneldeltakere:Mette Ballari, daglig leder, Nordic Family OfficeEirik Mofoss, styremedlem, Gi EffektivtKnut Øritsland, co-founder, ShareitfairSolveig Egeland, kunstnerisk og visjonær leder, Håpets KatedralModerator:Camilla Brox, bærekraftsambassadør, Brox Consulting"
https://program.arendalsuka.no/event/user-view/22268,ArrangørFafo,Kvinner i mannsdominert industri: Hvorfor så få og hvorfor mangler forskning om dem?,"Om arrangementetKvinner velger blant flere yrker og jobbmuligheter enn før. Tidligere mannsdominerte områder som medisin og juss er i dag dominert av kvinner. Dette gjelder i langt mindre grad fagutdanninger og arbeid på ulike stillingsnivåer i (tung)industrien. Hvorfor er det slik? Og hvorfor omfatter i liten grad de siste tiårenes forskning på kjønn og likestilling disse kvinnene?  Tidlig på 1970-tallet var det å få kvinner inn i industrien et tema både i forskning og politikk, men så forsvant det nærmest. Hvorfor? I dette seminaret diskuterer vi disse problemstillingene med representanter fra industri, forskning og forvaltning. Bakgrunnen er et pågående forskningsprosjekt på Fafo om kjønnsbalanse i Norsk Hydro."
https://program.arendalsuka.no/event/user-view/22269,"ArrangørUniversitetet i Agder, Forskningsgruppa Kunst og barn & unge",Kunst er viktig – ikke nyttig,"Om arrangementetHvordan begrunnes kunstens og kulturens betydning i politisk debatt og i styringsdokumenter? Anvendes instrumentelle eller mer eksistensielle legitimeringer?BokaKunstens betydning: Utvidede perspektiver på kunst og barn & unge(2022) har sitt utspring i forskningsgruppa Kunst og barn & unge ved Fakultet for kunstfag, Universitetet i Agder. I den spør redaktørene Lisbet Skregelid og Kristian Nødtvedt Knudsen: «Medfører satsingen på barn og unge som et eget kunst- og kulturpolitisk område, at barn og unge isoleres fra resten av kunstfeltet? Forringes den kunstneriske kvaliteten når den tilpasses de unge? Risikerer man å forsterke etablerte forestillinger om hva barn og unge liker, forstår og kan erfare, eller motsatt – ikke liker, eller ikke vil forstå?»Med utgangspunkt i ulike kapitler i boka diskuterer noen av forfatterne av boka på Arendalsuka aspekter som samfunnsnytte, tilpasning og medvirkning. Videre belyser de gjennom sine ulike innblikk utsagnet «Men vi skal ikke bare gi barn og unge det de sier de vil ha. Vi må også gi de den kunsten de ikke visste at de trengte».Kommentar fra Øystein Strand, Direktør i Kulturtanken og påtroppende avdelingsdirektør for kunstnerisk produksjon og formidling i KulturdirektoratetBoka som er utgitt av Cappelen Damm Akademisk er åpent tilgjengelig her:https://press.nordicopenaccess.no/index.php/noasp/catalog/book/163"
https://program.arendalsuka.no/event/user-view/22270,ArrangørEllingsen Group,Live Podcast: Dette er fremtidens næringsliv!,"Om arrangementetI denne LIVE innspillingen av Ellingsens egen podcastserie har den unge gründeren invitert inn en gjest for å diskutere driverne for fremtidens næringsliv. Finnes det en oppskrift på suksess?Ellingsen Group ble etablert av den gang 17 år gamle Håkon Ellingsen. I dag er han 19 år gammel, og selskapet består av to virksomheter. Ellingsen Partners og Ellingsen Technologies.Program og gjest TBA."
https://program.arendalsuka.no/event/user-view/22271,"ArrangørParat, Norges Politilederlag i Parat, Parat Forsvar","Kommisjoner og rapporter, men hva nå?","Om arrangementetVi har fått rapporten fra Forsvarskommisjonen, fra Totalberedskapskommisjonen - og vi har fått forsvarssjefens Fagmilitære råd.Russlands aggresjon og invasjon av Ukraina har bidratt til en ny sikkerhetspolitisk situasjon i Europa, men har vi som nasjon tatt inn over oss hva dette betyr for vår egen sikkerhet?Hva nå, spør vi - og inviterer til en samtale om et av vår tids viktigste spørsmål."
https://program.arendalsuka.no/event/user-view/22272,ArrangørOslo universitetssykehus (OUS),Hva kan nye sykehusbygg bidra med? Nyorganisering og kreftbehandling ved Radiumhospitalet,"Om arrangementetOslo universitetssykehus (OUS) er i gang med seks nye bygg. Tre av prosjektene som ligger nærmest i tid, blir diskutert på møtet. Hvordan kan bygg, ny teknologi og endrede arbeidsprosesser understøtte bedre pasientbehandling, forskning og utdanning? Hvilke utfordringer løses ikke med nye bygg?1445-1530: NYORGANISERING OG KREFTBEHANDLING VED RADIUMHOSPITALETRadiumhospitaletåpner mednytt klinikk- og protonbyggi 2024. Hva kan den nye sentermodellen, nye konsepter, arbeidsprosesser og hjemme-sykehus bety for kreftbehandling i Norge?Innlegg (15 min):Inger Heiberg, programleder Nye RAD og Sigbjørn Smeland, klinikkleder ved Kreftklinikken, OUSDebattpanelÅslaug Helland, overlege og forskningsleder ved Kreftklinikken, OUSStian Aagnes, styremedlem LungekreftforeningenMildrid H. Søndbø, leder av Rådet for sykepleieetikk, NSFIngrid Stenstadvold Ross, generalsekretær i KreftforeningenDebattleder: Martin Gray, ansvarlig redaktør, Dagens MedisinDette er del tre av fire om nye sykehusbygg"
https://program.arendalsuka.no/event/user-view/22273,"ArrangørHenning Larsen Architects AS, Rambøll Norge AS, Pådriv",Tredje boligsektor vokser - økonomimodeller for allmenne boliger?,"Om arrangementetGjennom dialog med publikum vil vi sammen utforske muligheter for nye økonomiske modeller som kan bidra til et reelt større mangfold i boligtilbudet i Norge, og med fokus på boligen som et hjem framfor et investeringsobjekt. Vil vil legge opp til en bred debatt om problemstillinger knyttet til bærekraftige økonomiske modeller for å sikre drift og vekst i tilbudet av boliger innenfor den tredje boligsektor og/eller nye allmennboliger. Ulike innspill fra publikum vil kunne bidra til  kunnskapsinnhenting som er viktig både lokalt og nasjonalt nivå.Byene og tettstedene våre er avhengig av relevant arbeidskraft, men mange middels- og lavtlønte har ikke mulighet til å kunne kjøpe en bolig, og for mange blir leien uoverkommelig høy. Dette gjelder også særlig for enslige og enslig forsørgende. For at vi skal kunne skape byer hvor vi har den kompetansen som trengs for at samfunnet skal fungere, må det være tilgjengelige boliger for alle, også den voksende gruppen innbyggere som danner mellomskiktet av de som er uten startkapital, er lavtlønnede, er viktige ressurser knyttet til helse og skole, eller er eldre som i økende grad ønsker tilrettelagt bolig nær servicefunksjoner og kollektivtransport fordi et samfunnsmål er at de skal bo hjemme sålenge som mulig. I motsatt fall kan resultatet bli enby-/ og stedsutviklingsom er lite bærekraftig, og hvor spesielt de større byene utvikles i en retning hvor mangfoldet i befolkningen svekkes.Våren 2023 har Henning Larsen & Rambøll i Trondheim sammen med Pådriv (partnerorganisasjon/-nettverk) jobbet med å konkretisere et stort samarbeidsprosjekt med fokus på utviklingen av en mer mangfoldig boligpolitikk. Dagens boligpolitikk er skreddersydd for eielinjen. Gjennom boligpiloter vil vi kunne teste ut ulike modeller for boligtilbudet for mellomskiktet.Innovasjonenligger i det å knytte utvikling av økonomisk modell og brukermedvirkning opp mot utvikling og prosjektering av forskjellige boligløsninger, hvor blant annet deling av fellesfunksjoner og høy grad av sambruk av areal inne og ute vil være sentrale elementer, utvikling av tildelingskriterier for å sikre sosial mix blant beboere et annet element."
https://program.arendalsuka.no/event/user-view/22274,"ArrangørHåpets katedral, Viken Fylkeskommune","Gjenfortrylle verden. Møt multikunstner, forfatter og tradisjonshåndverker Erik Alfred Tesaker","Om arrangementetVelkommen til en time og hør hvordan verden kan gjenfortrylles. Møt   håndverkeren, multikunstneren, programlederen, forfatteren Erik Alfred Tesaker.Han ble landskjent som hovedperson iNRK-serienOppfinneren. I 2020 vant han realitykonkurransenFarmen kjendispå TV2. Samme året åpnet han sin egen Oppfinnerpark.Tesaker er faglært tømmermann, utdannet allmennlærer ved UIA med spesialisering innen kunst og handverk. I tillegg har han studert folkekunst ved HIT og bygdeutviklingsstudiet ved HVL.  Han er også selvlært møbelsnekker og maskinmaker med flere kurs og studieopphold blant ulike tradisjonshandverkere i Skandinavia. Han behersker et stort spekter innen tradisjonelle teknikker og har som mål å kunne lage alt selv.Håpets katedral er skapt av våre fremste båtbyggere og tradisjonshåndverkere (her har også Erik Alfred hatt en sentral rolle) i samarbeid med frivilligheten. Mer enn 15000 dugnadstimer er lagt ned for å reise byggverket. Vi har brukt eldgamle redskaper som pjål, bandkniv og øks.Vi vil invitere til workshop hvor publikum kan delta i arbeidet. Det blir treskjæring og pjåling.Håpets katedral er en farkost, bygget på en pram og har hjemmehavn på Isegran Fartøyvernsenter. Vi vil invitere til samtale rundt båtbygging og dens viktighet som kulturbærere.Dette blir en fantastisk ettermiddag hvor dere får møte våre fremste håndverkere, til både samtale og arbeid."
https://program.arendalsuka.no/event/user-view/22275,"ArrangørParat, Norges Politilederlag i Parat, Parat Politiet",Kan vekterbransjen avlaste politi og forsvar når krisen treffer?,"Om arrangementetHer vil du få presentert en rykende fersk masteroppgave som tar for seg hvordan politiet og sikkerhetsbransjen opplever økte forventninger og økt press i en endret sikkerhetssituasjon.Vektere blir forvekslet med, og forventes å oppføre seg som politi. På sin side, blir politiet blir stadig mer sentralisert og rettet mot alvorlig kriminalitet og beredskapssituasjoner.Dette danner bakteppet for en masteroppgave skrevet av studenter ved Høgskolen Kristiania, hvor de ønsker å undersøke hvordan samarbeidet mellom politiet og sikkerhetsbransjen kan utvikles for å forbedre ressursutnyttelsen og utfallet av alvorlige hendelser.Det vil også bli en panelsamtale mellom sentrale aktører fra politiet og sikkerhetsbransjen."
https://program.arendalsuka.no/event/user-view/22276,ArrangørFafo,"Olje, klima og omstilling. Unge tillitsvalgte om fagbevegelsens rolle i grønn, rettferdig omstilling","Om arrangementetUnge er generelt med opptatt av klimapolitikk og mer positive til klimatiltak enn eldre, men unges engasjement er dalende etter klimastreikende på grunn av opplevelser av avmakt og apati. Er eller kan fagorganisasjoner være arenaer for klimaengasjert ungdom? Er arbeidsplassen et relevant utgangspunkt for klimaengasjement?I dette seminaret vil vi først se en kort, forskningsbasert dokumentarfilm om polarisering rundt olje, arbeid og grønn omstilling, før vi samtaler med to unge fagforeningsledere; en fra industri og en fra offentlig sektor. Hvordan ser unge ansatte og tillitsvalgte sin rolle i spørsmål om olje og klima i en grønn og rettferdig omstilling?Spørsmål om fagbevegelsens rolle er ofte innrammet som en konflikt mellom “arbeidsplasser eller klima” - spesielt når oljeindustriens framtid diskuteres. Behovet for avkarbonisering av samfunnet for å begrense klimaendringene har satt oljens framtid på dagsorden, ført klima, industri og arbeidslivspolitikk i berøring med hverandre og klimaspørsmål inn i fagbevegelsen.Grønn omstilling berører arbeidsplasser, ansatte og medlemmer. Men det berører oljearbeidere på andre måter enn offentlig sektoransatte. Ungdom i fagbevegelsen speiler skillelinjer ellers i samfunnet, men unge tillitsvalgte –både i industrien og i offentlig sektor – er gjerne mer utålmodige for et grønt skifte enn sine eldre kolleger.Gjør fagbevegelsens hensyn til jobber at den blir en klimabrems, eller er fagbevegelsen et fellesskap som kan sikre rettferdig omstilling og motvirke apati? Eller begge deler samtidig?Vi innleder med en kort film, “Polarisering i klimadebatten”, som er basert på intervjuer med tillitsvalgte oljearbeidere og miljø-aktivister i og utenfor fagbevegelsen. Etterpå vil Camilla Houeland lede en samtale mellom Michael Schevik, leder av Industri Energi Ung, og John Magne Pedersen Tangen, leder av NTL Ung."
https://program.arendalsuka.no/event/user-view/22278,"ArrangørHøyskolen Kristiania, Universitetet i Agder",Kulturen - konkursbo eller pengemaskin? Et spill om verdier og arbeidsplasser kulturnæringen skaper,"Om arrangementetI 2015 publiserte UNESCO den første globale kartleggingen avcultural and creative industries.Den viste at (bare) den økonomiske betydningen av sektoren er enorm. Årlig omsetter den for 2.25 mrd USD og sektoren er således nesten dobbelt så stor som telekom-industrien og større en Indias BNP. Sektoren utgjør et arbeidsmarked for 29.5 millioner mennesker.Kristiania og Universitetet i Agder har store kunst- og kulturfakulteter og ser frem til å se inn i krystallkula for våre studenter som i dag, midt i en verdensomspennende krise, har valgt å ta sin utdanning innenfor et felt som vanligvis ikke søker sin berettigelse i jobbmarked og fortjeneste. Like fullt er det i den industrielle siden ved kunst- og kulturfeltet at de fleste jobbene skapes.I debatt-panelet:Jørn Mortensen, dekan ved  School of Arts, Design, and Media, Høyskolen Kristiania. Aktuell med kronikkenVil fremtidens kunst bli skapt av maskiner?Marit Wergeland, dekan ved fakultet for kunstfag, Universitet i AgderMonica Mæland, administrerende direktør i Bergens NæringsrådGina Winje, litteraturagent, Winje Agency og tidligere direktør i NORLA  (Norwegian Literature Abroad)"
https://program.arendalsuka.no/event/user-view/22279,"ArrangørParat, Parat Forsvar",Forsvaret: Trusler og muligheter,"Om arrangementetDenne sommeren har vi fått et nytt fagmilitært råd, Forsvarskommisjonen har lagt frem sin rapport – og Totalberedskapskommisjonen har lagt frem sin rapport. Hvilke trusler står vi overfor, og hvordan ruster vi oss for å møte disse truslene?"
https://program.arendalsuka.no/event/user-view/22280,ArrangørHåpets katedral,Akustisk intimkonsert med Helene Bøksle,"Om arrangementetBli med på en akustisk opplevelse av de skjeldne; Under et tak av fargerik plast plukket opp fra havet og med solide tresøyler tilbyr Håpets katedral  et rom med fantastisk akustikk og skjønnhet. Vi får ikveld besøk av Helene Bøksle, en av landets fremste sangere, det er bare å glede seg.Helene er kjent for sin trollbindende og unike stemme. Hun vokste opp ved fjordene og fjellene i Sør -Norge, og musikken hennes er inspirert av havet, det nordiske landskapet og de gamle folkeeventyrene. I musikken hennes finner vi elementer av tradisjonell folkemusikk og moderne verdensmusikk.Konserten er gratis og det er de første 80 som får plass."
https://program.arendalsuka.no/event/user-view/22281,"ArrangørGoodwill Strategi & Kommunikasjon, Ellingsen Group m.fl",Et optimistisk fremtidsscenario,"Om arrangementetNår vi gjør forsøk på å titte inn i glasskula ser ikke fremtidensom oftest ikke så lys ut. Utfordringene står i kø!Men hva mener unge ledere og fremadstormende ungdom selv?På dette arrangementet er fremtidens næringsliv, fremtidens ledere og fremtiens høykompetanse invitert for å gi os et optimistisk fremtidsscenario. Et bilde på alt som gikk bra.Hvordan kom vi dit?Program TBA"
https://program.arendalsuka.no/event/user-view/22282,ArrangørFafo,Begrensninger på innleie av arbeidskraft – favorisering av de store bedriftene?,"Om arrangementetI april kom det nye innstramninger for innleie av arbeidskraft fra bemanningsbedrifter. Hvilke utfordringer skaper endringene for bedriftene i byggebransjen, og må små og store tilpasse seg dette ulikt?Adgangen til å leie inn arbeidskraft har blitt begrenset gjennom flere regelendringer de siste årene. I 2023 kom det et forbud om å leie inn arbeidskraft innenfor bygg i Oslo-området. Adgangen til å leie inn ble også begrenset i resten av landet, men med unntak for de bedriftene som har tariffavtale. Disse kan fortsatt leie inn dersom de inngår avtale med sine tillitsvalgte.Fafo har fått i oppdrag fra Arbeids- og inkluderingsdepartementet å undersøke konsekvensene som endringene i regelverket får. På seminaret presenteres de første funnene fra denne forskningen. I tillegg inviterer vi små og store aktører til samtale om hvilke utfordringer endringen fører med seg, og hvordan bedriftene løser disse – i og utenfor forbudssonen. Vi spør blant annet om endringene innebærer en favorisering av de store entreprenørene med tariffavtale på bekostning av de små?"
https://program.arendalsuka.no/event/user-view/22283,ArrangørHåpets katedral,Åpen katedral -Møt de frivillige som har skapt en flytende katedral av tre og plast fra havet,"Om arrangementetHåpets Katedral er en 120 m2 stor katedral på en pram av tre, som flyter på vannet. Reisverket er 14 meter høyt av solide tresøyler, inspirert av stavkirkene, mens det 300 m2 store taket er skapt som et innovasjonsprosjekt av gjenvunnet plast plukket opp fra havet.En dedikert dugnadsgjeng, Håpsbyggerne, har arbeidet med å bygge Håpets katedral siden 2018 - hele 15.000 dugnadstimer er lagt ned!Kom og hør de frivillige fortelle! En fantastisk historie om mirakler, helsefremmende dugnad og vennskap :-)"
https://program.arendalsuka.no/event/user-view/22284,ArrangørNOPA Norsk forening for komponister og tekstforfatter,Rammeverk for bruk av kunstig intelligens i skapelse av tekst og musikk – er det for sent?,"Om arrangementetMusikkbransjen har i mange år vært i kontinuerlig endring på grunn av digital og teknisk utvikling. Bransjen har vist endringsvilje, og tilpasningsdyktighet til ny teknologi har kjennetegnet mange låtskrivere, artister og produsenter med suksess i de senere år. Med kunstig intelligens som kraftig driver innen teknologisk utvikling, har vi som låtskrivere mange spørsmål.Musikk skapt av KI bygges på tidligere skapte verk, men det er ikke mulig å vite hvem som bør krediteres. Den nye teknologien påvirker forretningsmodeller og tilgjengelighet. Som rettighetshavere er vederlag når våre arbeider blir brukt, vår viktigste inntektskilde. Hvordan kan vi sikre en økonomisk bærekraftig bransje? Opphavsrettsselskaper som TONO har startet å diskutere en løsning der medlemmer aktivt må be om å være til disposisjon for analyser til kunstig intelligens, ikke motsatt. Har det toget gått?Et ekspertpanel bestående av Eirik Solheim, Morten Goodwin og Francisca Aas vil forklare hvor og hvordan KI brukes for å skape musikk, hvilke lovreguleringer som gjelder og hvilke politiske diskusjoner de mener bør tas nå. Svenja Hahn vil fortelle om arbeidet med AI Act i EU-parlamentet, og hvilke veivalg EU står ovenfor. Til sist vil et panel norske politikere dele sine synspunkter og tanker om det de har hørt så langt – og kanskje gi oss innsikt i hva de ulike partiene tenker om veien videre for KI og eventuelle reguleringer."
https://program.arendalsuka.no/event/user-view/22285,"ArrangørParat, Norges Politilederlag i Parat, Parat Politiet",Samfunnssikkerhet og totalberedskap,"Om arrangementetEtter forsvarskommisjonen, totalberedskapskomisjonen - og forsvarsjefens fagmilitære råd - ser vi åpenbare behov for å styrke både sikkerhet og beredskapsarbeidet.- Hvilke trusler står vi overfor?- Hva er politiets rolle?- Hva tollvesenets rolle?Har politiet og tollvesenet de ressursene, fullmaktene og folkene de trenger for å kunne løse sitt samfunnsoppdrag?"
https://program.arendalsuka.no/event/user-view/22286,ArrangørUniversitetet i Agder,Hvordan konfrontere en polarisert kunstdebatt?,"Om arrangementet«Skal vi ha denne kunstdebatten hver høst?» Dette spørsmålet stilte Karen Kristine Blågestad i november i fjor. Anledningen var en av mange politiske diskusjoner om bevilgninger til Kunstsilo. Hvordan blir debatten i det offentlige ordskiftet i Kristiansand før lokalvalget i september?Universitetet i Agder og Fakultet for kunstfag skal ifølge sine strategier være et referansepunkt i diskusjonene rundt kunstens plass i samfunnet. Som en innledning til Kunst i samfunn sloten på Arendalsuka inviterer vi til å diskutere hvordan vi kan komme oss videre fra en polarisert kunstdebatt på repeat i Kristiansand. Mens spørsmål om ytringsfrihet, kolonialisme og identitetspolitikk har preget den nasjonale kunstdebatten den siste tiden ser debatten i Kristiansand ut til å være stivnet i de to hovedsporene: De som er imot at det offentlige skal bruke penger på kunst, og de som er for. Hvordan kan en praktisere og snakke om kunstens betydning uten å havne i disse to skinnegangene som begge i stor grad preges av økonomiske argumenter og snakk om instrumentell og avgrenset nytteverdi? Hvordan kan en omgå denne silotenkningen?Vi inviterer ulike aktører som på forskjellige måter har deltatt/inngått i den langvarige og opphetede kunstdebatten i Kristiansand.Innledning ved Lisbet Skregelid, Professor Fakultet for kunstfag, Universitetet i AgderModerator: Hans Kjetil Lysgård, Prorektor, Universitetet i AgderPanel: Karen Kristine Blågestad, Kulturredaktør i Fædrelandsvennen, Karl Olav Segrov Mortensen, Programansvarlig i Kunstsilo, Morten Traavik, Kunstner og regissør fra Traavik.info."
https://program.arendalsuka.no/event/user-view/22287,ArrangørFafo,Kina-salong,"Om arrangementetI Kina-salongen skal vi samtale om dagsaktuelle temaer som har med Kina å gjøre. Hva skjer når den kinesiske befolkingen ikke lenger er i vekst? Kan Kina være nøkkelen til hvordan verden løser klimakrisen? Kommer den økende polariseringen mellom USA og Kina til å fortsette – og hva med Europa og Norge? Hva tenker kinesere flest om fremtiden, og er de like bekymret som oss for kunstig intelligens?I en tid der de gode samtalene ofte forsvinner i polariserte ytringer, spissede debatter og kjappe innlegg inviterer vi til dialog og meningsutvekslinger på Fafo-båten. Vi har samlet et knippe forskere og eksperter som til daglig jobber med Kina-relaterte temaer, og inviterer deg til å bli med i samtalen. Kan du mye, litt eller ingenting om Kina, og har lyst til å vite mer? Legg turen innom førsteklasse-salongen på M/S Lofoten."
